222,-39.011703,-4.963746,-39.0158473,-4.9659712,-39.0152904,-4.9625068,0.00470390662428582
223,-38.51952833333335,-3.746151666666674,-38.5193952,-3.7464072,-38.5193179,-3.7453623,2.8813498380015154E-4
224,-38.65476,-3.7756917,-38.6601191,-3.7767531,-38.6549059,-3.7859758,0.005463197119818901
230,-38.591102,-3.792546,-38.5854527,-3.7874634,-38.5911625,-3.7933395,0.007599171879226139
232,-38.59534666666665,-3.79679833333333,-38.5911625,-3.7933395,-38.6056903,-3.8083433,0.005428699542435196
235,-38.56287499999998,-3.80296166666667,-38.5657645,-3.8051854,-38.5625473,-3.8062071,0.0036461212524952174
238,-38.512241,-3.777885,-38.5122827,-3.7784374,-38.5123471,-3.7776345,5.539717050535026E-4
239,-39.215995,-8.163187,-39.065,-7.839,-39.091,-7.858,0.3576264825121326
244,-38.487457,-3.7693584,-38.4872524,-3.7689846,-38.487939,-3.770751,4.2613096578246544E-4
245,-38.521297,-3.8399649,-38.531532,-3.8355159,-38.5312587,-3.8353406,0.011160144533115734
253,-38.480114,-3.8393466,-38.4800927,-3.8396581,-38.4801487,-3.8390543,3.1222738508981246E-4
255,-38.57151,-3.812781,-38.5711478,-3.8128387,-38.5747613,-3.811614,3.667671332106672E-4
256,-38.56712833333334,-3.722323333333331,-38.5692452,-3.7278724,-38.5670136,-3.7211917,0.00593913001672185
257,-38.49827,-3.89063,-38.502,-3.889,-38.499,-3.888,0.004070601921096348
258,-38.480656,-3.7870033,-38.4802849,-3.7923383,-38.4809904,-3.7836315,0.005347891192797656
259,-38.786476,-4.3490267,-38.777198,-4.3478043,-38.7868552,-4.3489391,0.009358180686438698
260,-38.9142,-5.258098,-38.900682,-5.276886,-38.882854,-5.2510139,0.023145739737583035
261,-38.502472,-4.064883,-38.4975854,-4.0861275,-38.5050436,-4.0560862,0.021799257781171935
266,-38.465767,-3.7126267,-38.4665307,-3.712893,-38.46549,-3.7124755,8.087974901052408E-4
272,-38.622772,-3.782629,-38.624,-3.779,-38.636,-3.8,0.0038311388646213576
274,-38.50235,-4.0648184,-38.4975854,-4.0861275,-38.5050436,-4.0560862,0.021835273205756043
275,-38.9144,-5.256767,-38.900682,-5.276886,-38.882854,-5.2510139,0.024350722473880173
278,-38.587589,-3.804343,-38.5865643,-3.8026631,-38.5872315,-3.8026227,0.001967758648819269
280,-35.219985,-5.881973,-37.2537212,-4.8337274,-37.254606,-4.8337856,2.287990771202935
281,-38.604103,-3.810222,-38.6065211,-3.809395,-38.6053134,-3.8081565,0.002555608853091486
282,-38.587581,-3.804335,-38.5865643,-3.8026631,-38.5872315,-3.8026227,0.0019567648044671723
283,-38.584018,-3.804966,-38.5833091,-3.8042568,-38.5847042,-3.8037323,0.0010027481488383357
284,-44.314903,-2.97784,-41.418,-3.37,-41.423,-3.368,2.9233262659185018
285,-38.536266,-3.729694,-38.5358498,-3.7298151,-38.5363782,-3.7296416,4.33460090431857E-4
286,-38.497013,-3.8449383,-38.4957913,-3.8499942,-38.50466,-3.8316037,0.005201410933583697
287,-38.487949,-3.723331,-38.4892342,-3.7236421,-38.4878232,-3.7232978,0.0013223170005695522
289,-38.517005,-3.797374,-38.5184015,-3.7973919,-38.5182434,-3.7966877,0.001396614714234233
291,-38.585514,-3.705905,-38.5861019,-3.7063169,-38.5839288,-3.7075966,7.178356497132221E-4
294,-38.620113,-3.878609,-38.6135423,-3.8816496,-38.6201379,-3.8786743,0.00724012063781118
296,-38.564144,-3.737928,-38.5687762,-3.7388495,-38.5560879,-3.7362801,0.004722969308605513
297,-39.288787,-5.184169,-39.291791,-5.182265,-39.2918888,-5.1920746,0.0035565758813814424
298,-38.513765,-3.729498333333337,-38.5132781,-3.7297629,-38.5143139,-3.7294314,5.541363831293762E-4
299,-38.664691,-3.746399,-38.6607518,-3.7453241,-38.6607384,-3.7468805,0.004083222581489098
300,-38.603225,-3.728485,-38.6029366,-3.7274356,-38.6034194,-3.7291914,0.001088308283530474
301,-38.673141,-3.789453,-38.6834784,-3.7767387,-38.6746952,-3.7722245,0.016386435342988483
302,-38.560966,-3.718691,-38.5613946,-3.7187582,-38.5610781,-3.7177839,4.3383614418279087E-4
303,-39.515819,-6.515806,-39.513317,-6.517875,-39.52821,-6.508921,0.0032466544318725207
304,-38.591445,-3.741605,-38.5913188,-3.7418171,-38.5914633,-3.7407083,2.468052876242205E-4
305,-38.591381,-3.741427,-38.5913188,-3.7418171,-38.5914633,-3.7407083,3.9502765725897386E-4
306,-38.593273,-3.754615,-38.5923953,-3.752902,-38.593477,-3.7548659,0.0019247665546775618
307,-38.58559,-3.742022,-38.5862275,-3.7421821,-38.5852204,-3.7420311,6.572961737263297E-4
309,-38.592414,-3.751333,-38.5924441,-3.751465,-38.5922763,-3.7511569,1.353883673004443E-4
310,-38.593498,-3.754585,-38.5932059,-3.7524767,-38.5936659,-3.7547773,0.002128438700080009
311,-38.523769,-3.828481,-38.5172525,-3.8281536,-38.5272087,-3.8294811,0.006524719381708834
312,-38.523769,-3.828515,-38.5172525,-3.8281536,-38.5272087,-3.8294811,0.0065265137868579445
